11/15/2017,79.63,IQTR543938366,IQ543938051,Assets/Products,IQ7797659
10/27/2017,34.28,IQTR542391878,IQ542391788,Private Company,IQ65075092
12/6/2017,3825.71,IQTR545849121,IQ540842123,Private Company,IQ107600537
12/11/2017,217.65,IQTR546465120,IQ537783079,Private Company,IQ111228893
8/7/2017,1760.74,IQTR533503351,IQ115544,Private Company,IQ4160808
11/28/2017,278.81,IQTR545141763,IQ5393511,Public Company,IQ602996337
11/14/2017,608.13,IQTR543825780,IQ543825691,Assets/Products,IQ11147129
12/13/2017,25.16,IQTR546716723,IQ130206655,Private Company,IQ23047276
12/3/2017,58257.36,IQTR545598746,IQ655542,Private Company,IQ93625
11/17/2017,51,IQTR545004173,IQ39064170,Private Company,IQ567230901
11/9/2017,155.32,IQTR544011956,IQ544010349,Private Company,IQ12739086
5/23/2017,41.75,IQTR432095250,IQ11016298,Public Company,IQ318803432
12/6/2017,25.67,IQTR545927269,IQ545926807,Private Company,IQ536646273
12/19/2017,1241.6,IQTR547052426,IQ311760,Private Company,IQ29618
12/19/2017,1241.6,IQTR547052426,IQ311760,Private Company,IQ23307
12/19/2017,1241.6,IQTR547052426,IQ311760,Private Company,IQ23893
11/2/2017,83.17,IQTR542447551,IQ542447102,Private Company,IQ240641776
11/9/2017,89.36,IQTR550102824,IQ550102801,Assets/Products,IQ405201
10/24/2017,33.43,IQTR541362334,IQ541362187,Assets/Products,IQ877582
6/27/2017,30.99,IQTR528639213,IQ528638679,Assets/Products,IQ361335
11/2/2017,285.68,IQTR542493027,IQ346476456,Assets/Products,IQ37081411
6/12/2017,297.3,IQTR434770635,IQ34299435,Private Company,IQ115095476
12/22/2017,140.55,IQTR547597054,IQ5547738,Private Company,IQ5281857
12/19/2017,308.85,IQTR547095840,IQ322367130,Private Company,IQ875751
11/30/2017,120.49,IQTR545432041,IQ241862377,Private Company,IQ142497664
10/9/2017,895.94,IQTR541202963,IQ311887838,Private Company,IQ5559235
5/17/2017,291,IQTR431212239,IQ279138911,Private Company,IQ22615821
11/20/2017,167.88,IQTR544358493,IQ544358455,Assets/Products,IQ559762506
11/1/2017,611.17,IQTR542316926,IQ542316904,Assets/Products,IQ294382
5/2/2017,102,IQTR429523974,IQ429523957,Assets/Products,IQ336331959
12/7/2017,41.3333333333333,IQTR546239923,IQ28219,Private Company,IQ11381811
12/7/2017,41.3333333333333,IQTR546239923,IQ28219,Private Company,IQ138829272
12/7/2017,41.3333333333333,IQTR546239923,IQ28219,Private Company,IQ537468807
12/7/2017,41.3333333333333,IQTR546239923,IQ28219,Private Company,IQ426373749
12/7/2017,41.3333333333333,IQTR546239923,IQ28219,Private Company,IQ215702318
12/7/2017,41.3333333333333,IQTR546239923,IQ28219,Private Company,IQ102231476
11/27/2017,198.94,IQTR545164382,IQ20745020,Private Company,IQ228674447
11/24/2017,278.87,IQTR545740014,IQ225187061,Private Company,IQ104609433
9/7/2017,49.24,IQTR545650335,IQ242645519,Private Company,IQ100668415
10/31/2017,210.69,IQTR542721858,IQ542721826,Assets/Products,IQ229553231
4/23/2017,26.5,IQTR430995423,IQ8664396,Private Company,IQ51962298
12/4/2017,1100,IQTR545711015,IQ45731042,Private Company,IQ22111
11/16/2017,880.36,IQTR544061798,IQ302907,Private Company,IQ5303664
11/14/2017,895.18,IQTR543917323,IQ12647277,Private Company,IQ272485300
12/12/2017,56.04,IQTR546461800,IQ546448301,Private Company,IQ67124725
