11/4/2005,36.35,IQTR30644374,IQ4301529,Private Company,IQ4304695
6/7/2005,55.41,IQTR22637268,IQ22637236,Assets/Products,IQ22637197
12/31/2005,15,IQTR54302157,IQ52215057,Private Company,IQ54298323
12/31/2005,15,IQTR54302157,IQ52215057,Private Company,IQ12145961
12/13/2005,41.22,IQTR26362779,IQ397961,Private Company,IQ26362690
10/3/2005,6051.82,IQTR24161418,IQ670058,Public Company,IQ873648
10/4/2005,87.09,IQTR24319913,IQ5926741,Private Company,IQ26782
7/14/2005,184.34,IQTR23106156,IQ117422754,Assets/Products,IQ398784
12/2/2005,47.85,IQTR25976820,IQ4524729,Private Company,IQ26782
3/28/2005,776.9,IQTR21863137,IQ5636294,Private Company,IQ19685
12/5/2005,22278.37,IQTR25012058,IQ20803,Private Company,IQ317627
9/1/2005,4684.85,IQTR23736685,IQ260494,Private Company,IQ382553
12/21/2005,70.14,IQTR25216621,IQ34566,Private Company,IQ23500974
12/15/2005,2127.11,IQTR25127443,IQ24165,Public Company,IQ24816
9/26/2005,98.39,IQTR27750462,IQ21820868,Private Company,IQ4166312
5/4/2005,3124.62,IQTR22238112,IQ37467,Private Company,IQ384522
11/16/2005,2685.26,IQTR24770512,IQ92853,Private Company,IQ249205
12/30/2005,25.3,IQTR25290166,IQ8057922,Private Company,IQ367874
12/30/2005,29.55,IQTR25837375,IQ25837326,Assets/Products,IQ7621907
11/21/2005,1630.28,IQTR24863293,IQ255627,Private Company,IQ24863029
8/22/2005,33.05,IQTR23646973,IQ35915,Private Company,IQ299604
9/13/2005,65.13,IQTR23825379,IQ829730,Private Company,IQ30012
12/29/2005,230.41,IQTR25252869,IQ4471372,Private Company,IQ410416
12/28/2005,65.64,IQTR25265290,IQ4372018,Private Company,IQ7076187
10/25/2005,103.3,IQTR24424047,IQ24423962,Private Company,IQ311760
12/6/2005,424.1,IQTR25023723,IQ4204394,Private Company,IQ7940024
11/11/2005,95.14,IQTR24708171,IQ381958,Private Company,IQ28062
12/16/2005,415.5,IQTR25145020,IQ824605,Private Company,IQ139677
12/26/2005,62.99,IQTR105810916,IQ5510539,Private Company,IQ883899
12/1/2005,430.02,IQTR25020890,IQ1163873,Private Company,IQ30236
11/3/2005,31.9,IQTR24560036,IQ24559997,Private Company,IQ29344
12/18/2005,117,IQTR25182037,IQ25181995,Private Company,IQ881495
11/30/2005,26.73,IQTR24769916,IQ24769903,Private Company,IQ29554
11/18/2005,82.7,IQTR24770027,IQ999877,Private Company,IQ29554
10/7/2005,2799.73,IQTR24226013,IQ21949253,Private Company,-
12/30/2005,25.33,IQTR25318365,IQ22924695,Private Company,IQ135443
12/23/2005,173.72,IQTR25232080,IQ159302,Private Company,IQ336774
12/16/2005,101.54,IQTR25109807,IQ2697054,Private Company,IQ327142
9/30/2005,262.56,IQTR24159614,IQ598677,Private Company,IQ24804
12/28/2005,177.64,IQTR25315690,IQ25315518,Private Company,IQ428740
7/25/2005,7046.72,IQTR23227752,IQ282005,Private Company,IQ308047
12/6/2005,26.29,IQTR25041151,IQ10502769,Private Company,IQ93831
11/15/2005,50.28,IQTR37566616,IQ153894,Private Company,IQ31232183
12/19/2005,371.04,IQTR25132303,IQ33600,Private Company,IQ31186
12/15/2005,430,IQTR25142875,IQ25142765,Assets/Products,IQ135020
10/12/2005,37.41,IQTR25499335,IQ915825,Public Company,IQ11212016
11/17/2005,46.85,IQTR24810784,IQ2520384,Private Company,IQ20933603
12/23/2005,34.17,IQTR25230011,IQ7185534,Private Company,IQ354853
10/11/2005,80.16,IQTR24250191,IQ31496,Private Company,IQ2952485
8/29/2005,808.9,IQTR23697813,IQ290092,Private Company,IQ170571
8/29/2005,311.34,IQTR23698350,IQ4842677,Private Company,IQ7757640
10/16/2005,55.15,IQTR24347080,IQ254815,Private Company,IQ31913
12/21/2005,42.31,IQTR25216437,IQ20853543,Private Company,IQ26273
9/29/2005,1150.27,IQTR24111459,IQ347496,Private Company,IQ433088
9/6/2005,30.7,IQTR23780826,IQ31211,Private Company,IQ124001
10/18/2005,62.86,IQTR24425451,IQ117743348,Assets/Products,IQ24425069
12/31/2005,73.9,IQTR25396183,IQ9284291,Private Company,IQ2377381
12/31/2005,73.9,IQTR25396183,IQ9284291,Private Company,IQ25396042
12/31/2005,58.04,IQTR418425637,IQ8079909,Private Company,-
10/19/2005,176.07,IQTR24225148,IQ884259,Private Company,IQ24467492
3/1/2005,43.29,IQTR13406271,IQ7985286,Private Company,IQ655542
12/30/2005,48.54,IQTR25285062,IQ25051259,Private Company,IQ25831
11/28/2005,120.54,IQTR25319635,IQ25319411,Assets/Products,IQ92852
11/8/2005,50.12,IQTR24602273,IQ24601928,Private Company,IQ881725
10/31/2005,28.63,IQTR25332894,IQ24546883,Private Company,IQ11618214
10/3/2005,87.82,IQTR24176652,IQ428032,Private Company,IQ4481199
12/28/2005,262.48,IQTR54032742,IQ54029787,Assets/Products,IQ45315550
9/27/2005,5509.78,IQTR24049396,IQ162847,Private Company,IQ160077
12/27/2005,28.67,IQTR25253866,IQ25253738,Assets/Products,IQ622668
10/24/2005,533.53,IQTR24406229,IQ28671,Public Company,IQ22233
9/23/2005,34.46,IQTR24067227,IQ24067205,Assets/Products,IQ881891
12/6/2005,88.79,IQTR25040086,IQ6545930,Private Company,IQ877290
12/5/2005,310.26,IQTR25020914,IQ8480862,Private Company,IQ26322
10/14/2005,1500,IQTR24322738,IQ5534352,Private Company,IQ879555
7/6/2005,5894.07,IQTR22967934,IQ294802,Private Company,IQ104673
10/20/2005,675.86,IQTR24377907,IQ24347728,Assets/Products,IQ10637389
12/31/2005,57.78,IQTR141047222,IQ878804,Private Company,IQ878664
12/9/2005,68.27,IQTR24842304,IQ3609631,Private Company,IQ318668
12/12/2005,82,IQTR25109041,IQ25108956,Assets/Products,IQ884200
9/21/2005,64.01,IQTR99095637,IQ24332383,Private Company,IQ23569981
9/20/2005,44.58,IQTR24332391,IQ24332386,Private Company,IQ24332383
5/16/2005,119.57,IQTR22383813,IQ32795,Private Company,IQ325428
9/8/2005,1256.7,IQTR23812289,IQ95777,Private Company,IQ6466347
8/26/2005,27.8,IQTR47367262,IQ24170106,Private Company,-
10/28/2005,274.87,IQTR24468535,IQ874163,Public Company,IQ1029971
12/1/2005,128.16,IQTR24982290,IQ12762876,Private Company,IQ22751
9/19/2005,37.04,IQTR25183663,IQ4518497,Private Company,IQ29344
12/1/2005,222.14,IQTR23697048,IQ23697010,Assets/Products,IQ22263063
9/25/2005,156.95,IQTR24114404,IQ24114280,Private Company,IQ22514966
7/18/2005,100.91,IQTR23047429,IQ116473,Private Company,IQ250356
10/17/2005,1112.02,IQTR24348718,IQ298893,Private Company,IQ301667
9/19/2005,39.5,IQTR24047330,IQ24047259,Private Company,IQ22863603
11/23/2005,57.13,IQTR24983051,IQ4288900,Private Company,IQ172207
10/17/2005,835.64,IQTR78764035,IQ29962,Private Company,IQ671980
10/11/2005,685.315,IQTR34181592,IQ11463664,Private Company,IQ30589163
10/11/2005,685.315,IQTR34181592,IQ11463664,Private Company,IQ21401
8/22/2005,778.08,IQTR23609551,IQ1079241,Private Company,IQ293711
9/14/2005,219.38,IQTR39498257,IQ4614903,Private Company,IQ23063
11/4/2005,89.42,IQTR24599896,IQ327142,Private Company,-
9/28/2005,56.19,IQTR24175168,IQ24175154,Assets/Products,IQ24175123
11/4/2005,80.37,IQTR32455430,IQ129616,Private Company,IQ8141878
10/5/2005,177.16,IQTR24223225,IQ24211434,Private Company,IQ24821
7/29/2005,72.37,IQTR137557854,IQ9206114,Public Company,IQ9088049
11/1/2005,33.5,IQTR24527857,IQ661419,Private Company,IQ143491
11/1/2005,26.88,IQTR32688635,IQ32688614,Private Company,IQ8141878
9/22/2005,47.43,IQTR23937570,IQ13610073,Private Company,IQ915717
9/5/2005,299.32,IQTR111902013,IQ111901987,Assets/Products,IQ881753
8/8/2005,740.93,IQTR23443039,IQ252786,Private Company,IQ361335
8/8/2005,39.98,IQTR23478861,IQ32337,Private Company,IQ1541822
8/10/2005,31.82,IQTR23554908,IQ27358,Private Company,IQ33402
9/21/2005,34.14,IQTR24000942,IQ716912,Private Company,IQ1716658
8/29/2005,52.15,IQTR23709946,IQ2246827,Private Company,IQ369725
8/29/2005,31.05,IQTR139214034,IQ8069559,Public Company,IQ874115
5/31/2005,109.6,IQTR22537331,IQ1379439,Private Company,IQ348016
8/15/2005,36.47,IQTR23571083,IQ24420,Private Company,IQ29929
9/12/2005,70.58,IQTR23885529,IQ4372185,Public Company,IQ9862255
3/22/2005,332.65,IQTR21766413,IQ421840991,Assets/Products,IQ268066666
9/14/2005,128.29,IQTR23896752,IQ11882787,Private Company,IQ1341470
7/22/2005,1128.07,IQTR23219878,IQ382342,Private Company,IQ317975
11/3/2005,33.91,IQTR24309450,IQ24309444,Private Company,IQ1340741
10/12/2005,28.26,IQTR24311016,IQ156951,Private Company,IQ9620565
9/13/2005,83.06,IQTR23896518,IQ915825,Public Company,IQ11212016
10/3/2005,173.74,IQTR24248794,IQ3183211,Private Company,IQ36040
10/6/2005,44.24,IQTR24224972,IQ24224955,Private Company,IQ11463664
8/31/2005,61.19,IQTR23734451,IQ23734350,Private Company,IQ21989979
7/28/2005,271.39,IQTR23351024,IQ23351011,Assets/Products,IQ23350998
7/25/2005,115.01,IQTR23269734,IQ111765,Private Company,IQ30253
6/21/2005,53.56,IQTR22784117,IQ28870,Private Company,IQ261426
10/5/2005,28.01,IQTR24193529,IQ1914021,Private Company,IQ4497477
10/4/2005,69.5,IQTR24194037,IQ6313095,Private Company,IQ24809
8/23/2005,255.56,IQTR23643450,IQ1213626,Private Company,IQ879338
9/26/2005,299.16,IQTR34413041,IQ34333334,Private Company,IQ20117
9/19/2005,71.35,IQTR23958514,IQ23958345,Private Company,IQ26782
8/4/2005,133.35,IQTR23398777,IQ724860,Private Company,IQ1541822
7/21/2005,261.08,IQTR23137137,IQ99463,Public Company,IQ288966
6/23/2005,144.64,IQTR22815672,IQ29932,Private Company,IQ658616
4/26/2005,1464.07,IQTR22184781,IQ2143874,Private Company,IQ41269602
5/11/2005,88.1,IQTR22473294,IQ5491236,Private Company,IQ9248638
10/6/2005,37.08,IQTR24162229,IQ23954260,Private Company,IQ24798
9/20/2005,26.69,IQTR23971233,IQ23971224,Private Company,IQ100937
9/16/2005,42.96,IQTR23939150,IQ6852789,Private Company,IQ1348220
7/19/2005,104.21,IQTR23108482,IQ23108454,Assets/Products,IQ13619447
