12/22/2015,1165.4,IQTR320254115,IQ115086946,Private Company,IQ20359573
8/7/2015,75,IQTR308755451,IQ744274,Private Company,IQ874149
8/24/2015,329.08,IQTR309873521,IQ50094825,Private Company,IQ35644
5/14/2015,267.13,IQTR301404148,IQ301404085,Private Company,IQ83200590
12/15/2015,11400,IQTR319618608,IQ319617490,Assets/Products,IQ6428883
3/30/2015,33.47,IQTR329516058,IQ329515982,Private Company,IQ240369238
11/2/2015,40.74,IQTR327051693,IQ327051107,Assets/Products,IQ247071557
6/25/2015,93.75,IQTR556892576,IQ4284541,Private Company,IQ3176566
5/5/2015,40.28,IQTR296120376,IQ23108635,Private Company,IQ3176566
12/4/2015,173.25,IQTR318558442,IQ318558381,Private Company,IQ7655549
10/26/2015,224.05,IQTR315279480,IQ4074310,Private Company,IQ1925071
6/15/2015,213.47,IQTR304041106,IQ304040843,Assets/Products,IQ7658699
3/11/2015,72.95,IQTR288192310,IQ32994847,Private Company,IQ69126748
7/27/2015,34945.22,IQTR307779852,IQ307779685,Assets/Products,IQ308047
7/16/2015,144.46,IQTR307979712,IQ98966343,Private Company,IQ9794618
10/21/2015,279.29,IQTR378342549,IQ378342349,Assets/Products,IQ874480
12/21/2015,211.89,IQTR321827566,IQ52324921,Private Company,IQ116198979
11/17/2015,173,IQTR320303040,IQ47014591,Private Company,IQ23893
10/22/2015,373.19,IQTR315189609,IQ276529923,Private Company,IQ114602010
10/26/2015,77.27,IQTR315196092,IQ30964761,Private Company,IQ289036322
12/16/2015,525.29,IQTR319629022,IQ319628992,Assets/Products,IQ336774
11/16/2015,97.65,IQTR317115201,IQ317114841,Assets/Products,IQ51538497
12/6/2015,633.95,IQTR318800969,IQ29000453,Private Company,IQ318800894
10/28/2015,997.43,IQTR315386934,IQ22277393,Private Company,IQ58859794
10/20/2015,90.98,IQTR314704651,IQ310548533,Private Company,IQ240458301
12/22/2015,36.45,IQTR320187361,IQ320187272,Assets/Products,IQ33198138
12/16/2015,33.91,IQTR319621972,IQ1492701,Private Company,IQ9985914
11/10/2015,274.09,IQTR316731861,IQ4247457,Private Company,IQ4161687
